"","id","type","hcldividi","hclturkre","hcleducat","hclpoliti","hclfiscal","hclsocial","hclgod","hclincome","hclage","hclgender","O","C","E","A","N","hcltrust","hclthough","hcltstpep","riskecon_1","ambigecon_1","mazeecon","trolley1","trolley2","k","prosociality","intellectualism","selfdetermination","selfcontrol"
"99","A24LUXW1DB1QI5",0,3,4,6,4,3,2,1,5,35,1,1.37737039870038,-0.396930735699312,-1.66322039953651,-1.46609663031206,0.760127542975206,1,3,5,1,1,2,-0.484208115057141,1.21959117661777,0.00175,5.9559367900224,-3.24000897494923,-2.07969545317423,1.42936736836293
"100","A1G86AJV0I4CQW",1,2,5,5,4,4,3,7,5,39,1,1.37737039870038,-0.396930735699312,1.18133094481848,-0.360843373982571,0.280213164855865,6,2,4,2,2,1,0.0971856394756699,-0.0641929882768975,0.0705,-4.41464252978968,0.99845402150592,-1.33852603314151,2.12331467954044
"101","A1HEF0A32L2NF0",1,3,7,1,4,3,2,1,5,31,0,-1.22257124181447,0.715206993817653,-1.18912850881068,0.191783254182173,0.280213164855865,4,2,4,2,1,1,1.63270955260512,0.294975098326247,0.0705,-1.74559836259409,-1.7242805895635,2.09860068588292,-0.735658351706232
"102","A13QDDCZTLUYFI",1,3,7,5,4,3,5,1,4,28,0,-1.22257124181447,-1.50906846521628,-0.240944727359016,0.191783254182173,0.280213164855865,7,1,4,4,1,1,-0.502336194806999,-0.629640979965272,0.00175,0.0586282402939188,-2.57453039925483,2.2132754849766,-1.37065863294872
"103","A2IXFVW8GE5NYE",0,3,3,4,1,6,6,5,10,44,0,-1.22257124181447,1.27127585857614,-1.66322039953651,0.191783254182173,-0.199701213263476,6,2,4,2,2,1,1.63270955260512,0.294975098326247,0.0285,0.394096072685452,1.00357956286971,0.164782202131448,-0.263610093287838
"104","A22R2NKWSYZ0KU",1,2,7,5,5,2,2,1,7,25,0,0.337393742494443,0.159138129059171,0.707239054092645,0.191783254182173,-1.15952996950216,5,4,4,3,2,1,-0.361751360072793,-0.423361074880042,0.01975,-4.93300412843922,-4.17973015057349,-0.115077363650685,-1.35593211915146
"105","A3S3UC0B36SUIB",1,1,1,4,3,4,4,6,7,25,0,-0.702582913711496,-1.50906846521628,0.233147163366815,-0.360843373982571,0.760127542975206,4,3,3,3,2,1,1.10348013568956,0.294975098326247,0.175,-3.69761729128359,0.951072330969652,-1.25988524128868,0.176451027335471
"106","A37542RFGGX4Z1",1,3,6,4,2,5,5,7,5,41,1,-0.182594585608526,1.27127585857614,0.707239054092645,-2.57134988664155,-0.679615591382816,4,3,5,1,2,2,1.63270955260512,-2.47887313654831,0.2125,-1.26045580746074,1.05723696678835,-1.085274082956,0.38920375012227
"108","A1T8EFHGSEE3RD",0,3,7,4,6,1,1,1,5,32,1,0.857382070597413,0.715206993817653,1.65542283554431,0.744409882346917,-0.199701213263476,6,2,4,1,1,1,-0.520464274556858,1.21959117661777,0.0705,-3.84769090180522,-4.00424544185747,0.740404415793798,1.05156381633962
"109","a21ejwa14ymy79",1,3,5,2,2,5,5,1,4,54,0,-1.22257124181447,0.159138129059171,-0.715036618084846,0.744409882346917,0.760127542975206,5,2,4,0,1,1,0.0971856394756699,-0.988809066568417,0.0705,0.424897946199741,-2.51912229731494,-0.744229402896871,0.0276622716128932
"110","A2P1ZOAA5DV69P",0,3,4,5,2,5,5,7,5,64,0,-0.182594585608526,0.159138129059171,-0.240944727359016,0.191783254182173,0.760127542975206,3,1,4,1,1,1,0.574250718773991,0.294975098326247,0.011,-0.484750966081783,4.70006656425505,1.07308422106829,-0.9264774221058
"112","A1ERFL6MHSCNTP",2,4,6,4,5,3,2,4,2,23,0,-0.702582913711496,-2.06513732997476,-0.240944727359016,-0.913470002147316,-0.199701213263476,5,5,3,5,5,1,1.0853520559397,1.21959117661777,0.011,-0.875399512213019,0.473772270285358,0.0834846839884181,1.63069487001482
"113","A23IQR52CLOC8D",0,2,1,4,5,2,2,1,6,27,0,0.337393742494443,-1.50906846521628,-1.18912850881068,-0.360843373982571,-0.199701213263476,5,1,3,5,5,1,1.63270955260512,1.21959117661777,0.0285,3.74723029858312,-2.55319436529302,0.694189373425947,0.428644916617087
"114","A390GZR4Y99EP9",1,4,3,2,2,5,5,7,5,26,1,-0.182594585608526,-0.396930735699312,0.707239054092645,-0.360843373982571,0.760127542975206,6,4,4,5,2,1,-1.43833827365378,-1.34797715317156,0.0285,-1.26264028094214,1.68934658859272,-1.27075069258326,1.40040071912272
"115","A2JN91B15ZZXYR",2,1,1,4,6,3,1,1,5,21,0,0.337393742494443,1.27127585857614,2.12951472627014,1.29703651051166,-0.679615591382816,6,1,5,5,1,2,-1.59705118813785,-0.629640979965272,0.011,-4.28465588729792,-3.23484636839969,-0.610445669316741,2.15527259312198
"116","A2VGEE0ZIZ8CBQ",2,3,5,5,3,5,3,6,8,49,0,0.857382070597413,-0.396930735699312,0.233147163366815,0.744409882346917,-0.199701213263476,4,5,4,3,3,2,0.556122639024133,-1.55425705825679,0.011,-2.23413618611128,-0.954114394920738,0.50111867555134,1.0764439445169
"117","ANYGVVKZ1MJRP",0,3,2,2,4,1,2,3,4,32,0,1.37737039870038,0.715206993817653,-1.66322039953651,-0.913470002147316,-1.6394443476215,4,2,4,5,5,1,-1.59705118813785,-0.629640979965272,0.00022,3.64196889349092,-2.3859184745694,-2.24392554394331,0.250643855148881
"118","A11KP7FK5KS9H1",0,3,2,5,5,2,2,7,5,26,1,-0.182594585608526,-1.50906846521628,-0.240944727359016,0.191783254182173,0.760127542975206,4,3,4,1,1,2,1.63270955260512,0.294975098326247,0.0705,-2.24870921313228,2.26681022902457,0.70852446857016,0.887537818995561
"119","A3F4CYDLKTBD6R",1,2,5,6,2,5,5,7,7,61,1,-1.22257124181447,0.715206993817653,-1.66322039953651,0.191783254182173,-0.199701213263476,5,4,4,8,5,1,1.63270955260512,1.21959117661777,0.00022,-0.310419643071713,3.22123974709171,-1.11407723964939,-0.300192676509915
"120","A26ZENZ5G8AEGM",1,3,2,6,4,3,3,7,3,55,1,0.857382070597413,-0.396930735699312,-0.240944727359016,0.191783254182173,2.19987067733323,5,2,3,1,1,1,1.63270955260512,1.21959117661777,0.00022,0.327656976447696,2.13845648271209,-0.834590055215169,-2.00140974675925
"121","A1IBMAA9GE3CJF",1,3,4,4,6,1,1,1,5,32,1,-0.702582913711496,-2.62120619473324,-0.240944727359016,-0.913470002147316,1.24004192109455,4,3,2,5,5,1,-0.520464274556858,0.294975098326247,0.0285,6.87913077807858,-0.918703984627617,2.83189081090169,0.386999040654829
"122","a3aix82wzqzb5a",0,3,5,4,4,2,2,7,9,45,0,-0.702582913711496,-0.396930735699312,0.233147163366815,-0.913470002147316,-0.199701213263476,4,4,4,2,2,1,1.63270955260512,1.21959117661777,0.175,-1.94060980976199,2.3928146642563,-0.257862801005447,-0.190971986132758
"123","A11RBACGZGLPJ4",2,2,7,4,4,2,1,7,4,28,1,0.857382070597413,0.715206993817653,0.707239054092645,1.29703651051166,0.280213164855865,7,2,4,1,1,1,0.574250718773991,0.294975098326247,0.0705,-0.650440881367734,1.22036770428959,-0.188168959323897,0.0687333802876326
"124","A25D66AC4QUW2U",2,2,6,5,3,4,3,2,7,57,1,-0.702582913711496,-0.396930735699312,0.233147163366815,0.191783254182173,0.280213164855865,5,4,3,1,1,1,1.63270955260512,-0.629640979965272,0.00175,1.82916331687657,0.165775465184636,1.53000359973668,-1.98883222852819
"125","AYCHPTQRYDT7G",0,3,2,5,4,4,1,1,6,43,1,0.857382070597413,1.27127585857614,1.65542283554431,-0.360843373982571,-1.6394443476215,5,2,3,1,0,1,0.167478056842773,0.501255003411478,0.00175,-2.46594259419259,-3.04239420249424,-1.02535026393854,0.61274555753897
"126","ANU6OTXYGSSTX",2,2,5,5,2,5,5,7,7,49,1,-0.182594585608526,-0.396930735699312,-1.18912850881068,1.84966313867641,-1.6394443476215,6,3,5,1,2,1,1.10348013568956,1.21959117661777,0.0705,-3.59959301164018,2.54392985561259,2.17077915483533,1.63719945860729
"127","A36KDWI1CGJFFA",1,3,3,6,6,3,2,6,9,60,0,1.37737039870038,1.27127585857614,0.707239054092645,0.744409882346917,-1.6394443476215,5,1,3,2,1,1,-0.520464274556858,1.21959117661777,0.011,-3.20675789954056,1.39054066166652,2.10480579368416,0.0849241921804639
"128","A2FQRMIL3DSKI4",1,1,7,6,3,4,4,6,10,42,0,0.857382070597413,0.715206993817653,0.707239054092645,0.191783254182173,-0.199701213263476,6,2,4,1,1,1,-1.43833827365378,-1.34797715317156,0.00028,-1.49569068925858,-0.0515267066065999,-2.79494658263339,-0.258029284401676
"131","A2XSMRFVJK1319",0,3,2,5,4,2,2,2,7,36,0,1.37737039870038,-0.952999600457794,0.233147163366815,0.191783254182173,-1.6394443476215,6,2,4,3,1,1,1.63270955260512,0.294975098326247,0.011,1.18166136983896,-1.51296791403248,-1.91041966345334,0.312220696810792
"132","ADMTRXEG43HU0",1,3,1,4,6,1,1,1,1,52,1,-1.22257124181447,1.27127585857614,-1.66322039953651,0.191783254182173,0.760127542975206,7,1,4,1,1,1,0.574250718773991,-0.629640979965272,0.0285,1.06173929885892,-2.72724244571746,1.99274254435435,-3.73636856585515
"133","A1H61QVQVP524I",0,4,1,4,1,6,5,7,4,59,1,-0.182594585608526,1.27127585857614,1.65542283554431,0.744409882346917,-0.679615591382816,5,1,4,1,1,2,0.556122639024133,1.21959117661777,0.0285,-4.05992767824198,-0.0276844812248159,0.258209747026367,-1.18093110912926
"134","AIDU9BF0OZLBL",0,3,1,5,4,3,3,3,9,58,1,-0.182594585608526,0.159138129059171,1.65542283554431,-0.913470002147316,-0.199701213263476,5,4,2,2,2,1,0.556122639024133,-0.629640979965272,0.00425,4.63844913324147,1.04397471736605,-0.267178351656371,2.17375061544961
"135","A248TO3PTV0K5P",0,2,4,2,2,5,5,7,7,31,1,0.337393742494443,0.159138129059171,0.233147163366815,-0.360843373982571,-0.679615591382816,4,3,4,5,4,1,1.63270955260512,-0.629640979965272,0.0705,-6.69573887239515,1.77396291396794,1.26646861495798,0.507923047063637
"136","A3TJ72GLSTV2UA",2,2,7,5,3,5,3,6,7,21,0,-1.22257124181447,-0.952999600457794,0.707239054092645,-0.913470002147316,0.280213164855865,3,2,3,5,5,1,0.0268932221085667,0.294975098326247,0.0285,0.272821094230775,0.217023626693111,-0.718169965806669,0.0204609183032827
"137","A360YJKAGLHHQG",0,2,1,4,4,4,3,1,10,37,1,-1.22257124181447,-1.50906846521628,-0.240944727359016,-0.913470002147316,0.280213164855865,5,4,4,5,5,1,1.63270955260512,1.21959117661777,0.011,5.43601914508291,-2.29036291564728,-0.39099193362218,3.41811311044883
"138","A1GOJEDZM2CQTN",0,2,4,4,4,1,1,1,4,26,0,1.37737039870038,1.27127585857614,-1.66322039953651,-1.46609663031206,0.760127542975206,7,1,3,2,2,1,1.63270955260512,-0.629640979965272,0.00175,-0.442617865069658,-4.34035919837329,-3.6446185623935,-1.26463862723925
"139","A1I73UL80IYNEO",1,4,2,6,4,3,3,7,6,44,0,-0.182594585608526,-0.396930735699312,0.233147163366815,-0.913470002147316,0.280213164855865,3,3,4,5,5,1,1.63270955260512,-0.629640979965272,0.00175,2.63452626682651,0.728371374090695,1.16386895497518,0.780680468336447
"140","Your Worker ID: A1KLKBR91IBJC2",1,3,2,4,4,4,2,1,1,20,1,0.857382070597413,-0.952999600457794,-1.66322039953651,-0.913470002147316,1.24004192109455,6,1,4,3,3,2,-2.97386218678324,0.142086916808333,0.011,4.18139613520652,-2.70848127195704,-0.211868418476552,-1.87064862647618
"141","A2YRETZO1E9ON1",0,4,5,4,4,2,3,1,4,36,1,-0.702582913711496,0.159138129059171,-1.66322039953651,0.744409882346917,0.760127542975206,5,1,4,1,1,1,1.63270955260512,1.21959117661777,0.0285,1.77654058839022,-0.753490477538724,1.94241900428743,-5.24456113129332
"142","A2X2SPMPFLC6VT",1,2,2,6,5,2,1,1,7,30,0,-0.182594585608526,-1.50906846521628,-1.18912850881068,-0.360843373982571,0.760127542975206,5,3,3,3,3,1,-1.59705118813785,1.21959117661777,0.0285,-1.04190479725163,-1.96986494729328,2.22661870620337,-2.71039568909355
"143","A30W151TL64DNS",0,3,2,6,2,5,5,6,6,48,1,0.857382070597413,0.159138129059171,2.12951472627014,-1.46609663031206,0.760127542975206,6,1,5,0,0,1,0.0450213018584252,1.21959117661777,0.0705,-0.901463144026273,-1.02797416271305,-0.918807978141335,3.5425218463323
"144","A2FNF3DVOCLJX4",0,3,1,5,4,4,2,6,4,34,1,0.857382070597413,-1.50906846521628,0.233147163366815,1.29703651051166,0.280213164855865,6,3,4,1,1,1,0.574250718773991,-0.629640979965272,0.2125,-1.47960797198947,1.00199192188066,0.0191295112158253,5.00359100682463
"145","A1O81SOPKHK5RZ",0,3,1,4,4,4,4,7,6,30,1,0.337393742494443,-1.50906846521628,-0.240944727359016,-1.46609663031206,0.280213164855865,2,2,4,1,1,2,1.63270955260512,1.21959117661777,0.011,-1.48430245952161,1.58786309847964,0.887512839844724,0.38729016265343
"146","A1XB4YDZ8OF0L2",1,2,4,5,4,4,2,6,3,28,1,1.37737039870038,-0.396930735699312,0.233147163366815,0.744409882346917,-0.199701213263476,5,1,4,3,4,1,-2.97386218678324,0.142086916808333,0.011,-2.00890638653256,0.590390324543761,-0.899326042475987,1.19247176224921
"147","432QX0ZJ892RX",2,1,6,4,3,2,3,7,2,29,0,1.37737039870038,1.27127585857614,-0.240944727359016,0.191783254182173,-0.679615591382816,5,1,4,1,1,2,1.63270955260512,-0.629640979965272,0.2125,-5.35347108141123,1.3985626675013,-1.21058715807103,0.646843450860174
"149","A1JZ0Z81Z53L5W",1,1,5,4,3,5,5,7,5,32,1,-0.702582913711496,-0.396930735699312,0.233147163366815,1.29703651051166,-1.15952996950216,6,1,4,1,1,1,1.63270955260512,0.294975098326247,0.0705,-2.5482716552075,3.50112286954831,-0.0147244414907096,-2.66807639138254
"150","A3N1F27UIGEOGI",0,3,3,6,6,2,1,1,6,36,1,-1.22257124181447,-0.396930735699312,-1.66322039953651,-0.913470002147316,0.760127542975206,5,2,2,1,1,1,0.556122639024133,1.21959117661777,0.0285,3.78958037068821,-0.959316349926717,0.555138720023216,-2.63466846238381
"152","AJCWQ9JIK707T",0,2,5,2,5,2,1,1,5,26,1,-1.22257124181447,-0.952999600457794,0.707239054092645,-0.913470002147316,0.760127542975206,4,2,4,3,3,2,0.537994559274274,0.294975098326247,0.0285,1.36106923605711,-1.71415353729298,-0.96551337491078,0.483726965609314
"153","A2LH04PDXPOPS5",2,3,3,5,3,4,3,3,8,39,0,-0.182594585608526,-1.50906846521628,1.18133094481848,1.29703651051166,0.760127542975206,6,2,3,2,2,1,-0.99752935385518,-0.988809066568417,0.011,-1.03692763428426,-0.628798259867296,2.09215642068852,0.17148315792264
"154","A171C7B6HHSEGH",0,3,3,4,4,4,3,4,6,21,0,-1.74255956991744,-0.952999600457794,1.18133094481848,-0.913470002147316,-0.679615591382816,4,4,3,3,3,1,-2.51492518723477,-0.423361074880042,0.00175,2.02113122106879,0.873612790930585,-1.75172556183708,2.07317642879862
"155","AKHFVR15FD8QZ",1,3,6,4,4,3,3,7,4,34,1,-0.182594585608526,1.27127585857614,0.707239054092645,1.84966313867641,-1.6394443476215,6,1,5,5,5,1,0.0971856394756699,-0.988809066568417,0.006375,-2.96719350281469,1.43834273428577,2.19250721076661,1.05730624023253
"157","A1NOBMZZ0XZMQ",2,3,2,4,4,3,3,1,5,27,0,-1.22257124181447,-0.396930735699312,0.707239054092645,-1.46609663031206,-0.679615591382816,3,3,3,5,2,2,-1.59705118813785,-0.629640979965272,0.0285,-0.795546837293438,-2.41523630483946,0.160335514307599,-0.600847870590091
"158","A1JUDVSHHWH0MA",0,2,3,2,3,3,3,4,4,23,0,-0.702582913711496,0.159138129059171,-1.18912850881068,-1.46609663031206,2.19987067733323,6,3,4,3,1,1,0.574250718773991,1.21959117661777,0.011,4.74326728459728,-1.05269782919511,2.87113685463471,0.34164415567881
"159","A1L0G5ZGQPEF5I",1,3,6,4,6,1,1,1,4,26,1,-0.182594585608526,-0.396930735699312,0.707239054092645,0.191783254182173,-1.6394443476215,6,2,4,0,0,1,-0.273330862955831,-0.782529161483187,0.2125,-0.15611929784439,-2.53654951791371,1.43420280780036,-0.179403615340284
"160","A20PHNJACMVE4A",0,3,3,6,1,4,5,7,6,28,0,-1.22257124181447,0.715206993817653,0.707239054092645,0.744409882346917,-1.15952996950216,6,2,4,2,4,1,0.556122639024133,0.294975098326247,0.006375,-4.92797291557438,0.905732665218371,-0.956683625239878,2.97575445542944
"161","A34WAR0H85FL2K",0,3,6,3,4,4,2,1,3,28,1,0.857382070597413,-0.952999600457794,-1.66322039953651,0.191783254182173,0.280213164855865,5,5,4,1,1,1,-2.44463276986767,0.142086916808333,0.2125,6.33000460613012,-0.420210703473079,2.36494570729906,-1.84074019253298
"162","A2SSC9PR4KPNPQ",1,2,3,2,5,1,1,1,3,25,0,-1.22257124181447,-0.952999600457794,0.707239054092645,-0.360843373982571,-0.679615591382816,5,4,4,2,2,1,-1.52675877077075,-0.988809066568417,0.175,-1.52168174220108,-1.62417529998534,-1.03165267520811,0.334971323329008
"163","A3DZONQBLC3T42",2,3,1,5,1,4,6,1,5,40,1,1.37737039870038,1.27127585857614,0.707239054092645,-2.0187232584768,2.19987067733323,1,5,3,5,6,1,1.63270955260512,-0.629640979965272,0.2125,1.38426659421225,0.914014303761784,3.34126293890478,1.56902827728979
"164","A38O2SLKFHKW97",2,1,7,5,5,3,2,5,6,27,1,0.337393742494443,0.715206993817653,1.18133094481848,-0.360843373982571,-1.15952996950216,5,1,4,1,2,1,-0.538592354306717,-0.629640979965272,0.2125,-0.596568730713572,0.385203223758422,-2.4895903236192,0.493789288867389
"165","AMCBA6BNEVO01",1,3,7,4,5,2,2,2,3,30,0,1.37737039870038,1.27127585857614,-1.66322039953651,0.744409882346917,-0.679615591382816,5,1,4,3,3,2,1.63270955260512,-0.629640979965272,0.0285,-0.462479717942853,-2.57994654122969,3.28271297275858,-1.55451004570089
"166","A2WZKW89ZDWVK1",1,3,1,5,4,3,2,1,3,21,1,-0.182594585608526,-0.952999600457794,-0.240944727359016,-0.913470002147316,0.280213164855865,5,1,4,2,2,1,0.644543136141094,-1.91342514485994,0.0285,-1.44398280374931,1.1074974002467,-1.16203977733283,1.64676064370739
"167","A34K26B6Y2BQ2M",1,2,2,5,5,2,2,1,6,36,1,0.337393742494443,-0.396930735699312,-0.715036618084846,0.191783254182173,-0.199701213263476,5,2,3,1,2,1,-1.04969369147242,1.21959117661777,0.011,0.516528372376038,-3.4672115824977,1.40957137170686,1.93126205516565
"169","A38Z10YT1VO5T6",2,3,4,4,4,3,3,1,6,21,0,1.37737039870038,0.159138129059171,0.707239054092645,0.191783254182173,0.760127542975206,5,1,3,2,2,1,-1.98569577031921,-0.423361074880042,0.011,-1.45719668372301,-1.07435795391636,1.6602420379667,-1.21206572198853
"171","A3QCVVUWBAL2OW",2,3,5,5,3,4,3,6,7,32,0,-0.182594585608526,0.715206993817653,0.707239054092645,0.191783254182173,-0.199701213263476,5,2,4,2,2,1,-0.99752935385518,-0.988809066568417,0.011,-2.47102791380849,0.998238218976279,-1.66389732732981,0.688002067991313
"173","A3A23EA3XS10VA",0,1,5,5,4,3,1,4,5,26,1,-1.74255956991744,-0.952999600457794,0.233147163366815,-1.46609663031206,0.760127542975206,3,3,4,2,0,1,1.63270955260512,0.294975098326247,0.0285,-1.27269252456526,-2.10623846268652,2.56659935752661,-1.55090269248672
"174","A3QLUERQCUXIPR",0,3,1,4,1,5,6,7,4,20,0,-0.182594585608526,-0.952999600457794,0.233147163366815,-2.57134988664155,1.24004192109455,3,5,4,4,0,1,-1.06782177122228,1.21959117661777,0.00022,7.45825375741282,1.1259211571585,-3.19292010334226,-2.02027530162893
"176","AMTOE8J2I4J6B",0,5,6,5,1,6,6,7,6,36,1,-1.74255956991744,0.159138129059171,-1.66322039953651,-1.46609663031206,0.760127542975206,6,5,4,1,1,1,1.63270955260512,1.21959117661777,0.0285,3.53902389084034,7.70540860692023,1.43504927560658,-5.53942388828897
"177","ADD1OSJKTLLB1",2,4,6,5,5,2,1,1,5,26,1,1.37737039870038,-1.50906846521628,0.233147163366815,0.191783254182173,0.760127542975206,5,1,3,2,2,2,-1.04969369147242,-0.629640979965272,0.0285,-3.06049643949481,-2.0675559754703,2.84352292815608,2.58663888643915
"178","AVPBJGW51GSJ7",1,3,7,3,5,5,3,7,7,32,1,0.857382070597413,0.715206993817653,1.18133094481848,1.84966313867641,0.760127542975206,7,1,5,10,10,2,1.63270955260512,0.294975098326247,0.01975,-7.71714355543122,1.19693869094727,0.177304170615359,0.45252611556278
"179","ALFNYBL532MNR",2,3,3,5,5,3,1,1,6,26,1,-2.26254789802041,-0.952999600457794,-1.18912850881068,0.191783254182173,-0.679615591382816,4,1,3,2,1,1,-1.52675877077075,-0.988809066568417,0.00175,2.8735042578272,-0.236924310891712,1.66405485542453,-1.00600142270139
"181","AEDZ28Z7EP1GC",2,3,5,3,6,2,2,2,2,23,0,-0.702582913711496,-0.396930735699312,0.233147163366815,0.191783254182173,-1.6394443476215,5,3,4,1,1,2,-3.1325751012673,0.860423090014623,0.011,-5.76379520425703,-3.1843206349362,-0.255583640616175,-0.849134628782508
"182","A1GDEDQB4H2JAR",1,2,1,4,3,4,4,1,7,24,1,0.337393742494443,0.159138129059171,0.233147163366815,0.744409882346917,-0.199701213263476,6,3,3,1,1,1,-0.520464274556858,0.294975098326247,0.0705,0.197370799577129,0.217182482473306,2.00413062476877,-1.38632143077908
"183","A3NI2VT7TAC2KL",1,3,6,5,6,1,1,4,2,49,1,1.37737039870038,0.159138129059171,0.233147163366815,1.29703651051166,-1.15952996950216,5,3,5,1,1,1,-1.87914719345239,0.142086916808333,0.00022,-2.10375639277405,1.01120328671153,-0.423916806293625,1.67966193886838
"184","A1UIID7X0JJZ63",0,3,1,2,4,4,4,1,1,22,1,-2.78253622612338,-0.952999600457794,-1.66322039953651,-0.913470002147316,0.760127542975206,1,5,5,0,0,1,1.63270955260512,-2.47887313654831,0.0285,1.10114157870627,-1.18808260385213,4.2639768002364,-4.49426889373579
"187","AV3GP5YAMSMSL",1,3,5,4,5,3,3,1,6,25,0,-0.182594585608526,-0.396930735699312,-0.240944727359016,0.191783254182173,0.280213164855865,5,3,4,2,3,1,-0.979401274105321,-0.0641929882768975,0.00175,-0.537077989037568,-0.922328322340431,1.64013040618044,-0.313141708505093
"188","A1AZAC9CPBEP6K",1,2,4,3,3,4,5,2,6,34,0,-0.182594585608526,-1.50906846521628,0.233147163366815,-0.360843373982571,0.280213164855865,5,4,4,5,1,1,0.0971856394756699,-0.0641929882768975,0.0705,-0.217094773147728,-0.771275800060211,-0.246454703554403,1.84791000571973
"189","A1ODGBU73JE8S",0,3,6,4,2,5,5,6,6,38,1,-1.74255956991744,-0.396930735699312,1.18133094481848,-0.360843373982571,-0.199701213263476,6,4,4,5,5,1,1.63270955260512,1.21959117661777,0.175,-4.81294690350575,-1.37663454718682,0.174241345483151,0.303736244761807
"190","A1983JLO9O8O3C",2,2,3,5,4,3,2,3,5,34,0,-0.702582913711496,-0.396930735699312,0.233147163366815,0.191783254182173,-0.199701213263476,5,3,3,2,2,1,0.574250718773991,0.294975098326247,0.011,-3.10400129076363,1.000062802245,-1.30903093866455,-0.0170234879982726
"191","A13BTXTJQIXWTL",0,4,1,2,4,3,3,1,2,21,0,0.337393742494443,0.159138129059171,-0.715036618084846,-0.360843373982571,-0.199701213263476,3,4,3,2,2,1,-0.361751360072793,0.501255003411478,0.0285,1.61131691048499,-4.00129982624862,-3.576251784367,-3.05516520987082
"192","A1C3LGYYPM065Q",2,3,6,6,4,5,2,7,5,34,1,-0.702582913711496,1.27127585857614,-0.240944727359016,-0.913470002147316,-0.199701213263476,5,2,5,2,1,1,-1.52675877077075,0.860423090014623,0.00425,0.795888941396008,3.17405336851313,-4.36334042422736,-1.7452880040234
